ID;Title;Artist;Year;Duo;Explicit;"Date Added";Styles
32124;"The Howling";"Within Temptation";2007;0;0;2011-05-31;Hard/Metal
27195;Blueprint;"The Rainbirds";1987;0;0;2012-02-22;"Pop,Soft rock,80s"
37200;Breakaway;"Tracey Ullman";1983;0;0;2011-06-20;Pop
13976;"Just The Way It Is, Baby";"The Rembrandts";1990;0;0;2015-02-04;Pop,Rock
43158;Moonshine;"Bruno Mars";2012;0;0;2013-04-04;Pop,Rock
25843;Papillon;Editors;2009;0;0;2011-05-30;Alternative,Rock,Electro
42822;"Full Moon";"Karen Souza";2012;0;0;2013-04-02;Jazz
46008;Bravado;Lorde;2013;0;0;2014-01-26;Pop,Electro,Alternative
35927;"Walk On Water";"Eddie Money";1988;0;0;2011-11-17;Rock
15220;"Sooner Or Later";"Breaking Benjamin";2004;0;0;2013-06-17;Hard/Metal,Rock,Alternative
44777;"If I Get An Encore";"Nathan Carter";2012;0;0;2013-09-19;Celtic,Country
37039;Mentir;Marie-Mai;2007;0;0;2016-06-04;"French pop,Rock"
12952;Butterflyz;"Alicia Keys";2001;0;0;2011-05-31;"Soul,Soft rock"
36485;"Born To Be Somebody";"Justin Bieber";2011;0;0;2012-01-06;"Teen pop,R&B"
26001;"Alone In The Universe";"David Usher";2002;0;0;2013-01-15;"Soft rock,Pop"
40390;"Manchmal möchte ich schon mit dir";"Peter Wackel";2008;0;0;2012-06-25;Schlager
20405;"Nous irons à Vérone";"Charles Aznavour";1974;0;0;2011-08-06;"French pop"
48358;Unbeliever;You+Me;2014;0;0;2015-02-13;Folk
29366;"Oh My";"Gin Wigmore";2009;0;0;2011-05-30;Pop,Rock
38431;"Quand je ferme les yeux";"Annie Villeneuve";2005;0;0;0000-00-00;"French pop"
41123;"The Rhapsody from Polovtsian Dances From Prince Igor";"Warren G";1997;0;0;2013-12-05;Rap
40160;"Fire It Up";"Johnny Reid";2012;0;0;2013-01-24;Country
10200;"You Beat Me To The Punch";"Mary Wells";1963;0;0;2012-03-11;Oldies
39924;"Dance This Mess Around";"The B-52's";1979;0;0;2012-03-31;Alternative,Rock,Pop
43213;"One More Night";"Boyce Avenue";2012;0;0;2013-03-29;"Pop,Soft rock"
42686;"Going Nowhere";"Little Mix";2012;0;0;2013-03-13;"Teen pop,Pop,R&B"
45470;"Saw You Running";"Nathan Carter";2013;0;0;2013-12-11;Celtic,Country
23392;"Where Is Your Heart";"Kelly Clarkson";2004;0;0;2011-12-26;"Soft rock,Love,Pop"
26764;"A Baby Changes Everything";"Faith Hill";2008;0;0;2011-12-19;Christmas,Country,Christian,Pop
38475;"De zee";"Trijntje Oosterhuis";1996;0;0;2016-06-05;Pop
48869;"Delectable You";"Karen Souza";2010;0;0;2016-06-07;Jazz
7993;Wendy;"The Beach Boys";1965;0;0;2012-04-05;Pop,Rock,Oldies
38641;"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire";"Queens Of The Stone Age";2002;0;0;2012-01-30;Hard/Metal,Rock,Alternative
34010;G.H.E.T.T.O.U.T.;"Changing Faces";1997;0;0;2013-11-29;R&B
43917;"Ghost Of You";"Selena Gomez";2010;0;0;2013-07-01;Pop
28190;"You Are So Good To Me";"Third Day";2003;0;0;2012-02-22;Rock
29306;"The House Is Rockin'";"Brian Setzer";1996;0;0;2011-12-19;"Rock 'n Roll,Jazz"
8494;"Nothin' To Lose";"Josh Gracin";2004;0;0;2013-12-06;Country
12442;"I Told You So";"Keith Urban";2007;0;0;2012-02-22;Country
44806;"C'est ta chance";"Génération Goldman";2013;0;0;2015-09-22;"French pop"
46208;"Everything For Free";"K's Choice";1998;0;0;2014-02-17;Rock,Alternative
41223;Amami;Arisa;2012;0;0;2012-08-20;Pop
30491;"Les glycines";"Serge Lama";1973;0;0;2011-09-19;"French pop"
47019;"My Heart Goes Boom";"Miss Li";2012;0;0;2014-06-28;Pop
35071;"Angel In Disguise";Brandy;1999;0;0;2013-12-04;R&B,Pop
5757;"Young Man's Town";"Vince Gill";2003;0;0;2012-02-09;Country
42206;"Remember Me";Daley;2012;0;0;2016-02-25;R&B,Pop,Electro
17038;Dangerous;"M. Pokora";2008;0;0;0000-00-00;Dance,R&B,Electro
41098;Laid;"Matt Nathanson";2003;0;0;2013-07-23;"TV & movie soundtrack,Soft rock,Pop"
41102;"Lean Wit' It, Rock Wit' It (Clean)";"Dem Franchize Boyz";2006;0;0;2014-12-03;Rap
38844;"Nuttin' For Christmas";Sugarland;2007;0;0;2011-12-06;Christmas,Country
25150;"One Word";Anouk;2004;0;0;2011-05-31;"Pop,Soft rock"
13037;"The Time Of Our Lives";"Il Divo";2006;1;0;2011-05-31;"Duet,Pop,Soft rock"
34687;L'artiste;"Annie Cordy";1998;0;0;2014-10-07;"French pop,Jazz"
36829;"Never Alone";3JS;2011;0;0;2013-06-13;Pop,Rock
5330;"I Bruise Easily";"Natasha Bedingfield";2005;0;0;2011-05-30;"Pop,Soft rock"
5311;"I'll Stand By You";"Girls Aloud";2004;0;0;2011-05-30;"Love,Teen pop,Soft rock"
27078;"No hace falta que lo digas";"Alejandro Lerner";1984;0;0;2013-08-26;"Soft rock"
43480;"Poussière d'ange";"Ariane Moffatt";2002;0;0;0000-00-00;"French pop"
25697;"Belle à en crever";"Olivia Ruiz";2009;0;0;2013-01-25;"French pop"
26312;"Fall Into Sleep";Mudvayne;2006;0;0;2012-03-05;Hard/Metal
35838;"From A Table Away";"Sunny Sweeney";2010;0;0;2011-05-31;Country
22645;"Mi sueño";"Franco De Vita";2003;0;0;2011-05-30;"Soft rock"
50570;"Watch What Happens";"Natalie Cole";2011;1;0;2016-03-03;Jazz,Duet
39616;"Making Things Up Again";"The Book Of Mormon";2011;0;1;2013-07-24;Musical,Humour
8178;"Aux enfants de la chance";"Serge Gainsbourg";1987;0;0;2015-07-08;"French pop"
33376;"White Horse";"Laid Back";1983;0;0;2016-02-25;Pop,Electro,80s
23974;"Coming Up Easy";"Paolo Nutini";2009;0;0;2013-02-11;Folk,Pop
35001;"Happy Boys and Girls";Aqua;1998;0;0;2013-12-03;Dance
27065;Será;"Ricardo Montaner";1990;0;0;2013-07-01;"Soft rock"
12701;5,6,7,8;Steps;1997;0;0;2011-05-30;Pop,Electro
36907;Strip;"Adam Ant";1983;0;0;2011-11-21;Pop,Rock
37302;"I Feel Like Dancin'";"All Time Low";2011;0;0;2016-04-04;Rock,Pop
24814;"We Run This";"Missy Elliott";2006;0;0;2011-05-31;Rap
38154;"What The Water Gave Me";"Florence + The Machine";2011;0;0;2013-04-30;Pop,Alternative
42426;Girl;"Davy Jones";1971;0;0;2016-04-11;Pop
12458;DJ;Diam's;2004;0;0;2014-03-13;Rap
5805;"Passenger Seat";SHeDAISY;2004;0;0;2012-08-31;Country
35423;Tonight;Sugarland;2010;0;0;2011-06-28;Rock,Pop,Country
43897;"I Belong To You";"Caro Emerald";2013;0;0;2013-07-02;Pop,Soul
28248;"Paris Nights / New York Mornings";"Corinne Bailey Rae";2010;0;0;2011-12-10;Soul,Pop
30194;Kayleigh;Marillion;1985;0;0;2011-07-30;Rock
26106;"Without You";Hinder;2009;0;0;2011-05-30;Pop,Rock
28120;"Ready To Fly";FFH;2003;0;0;2013-10-09;Christian,Pop,Rock
29959;"Roses In The Snow";"Emmylou Harris";2002;0;0;2012-06-04;Country
19197;"Liebe ist alles";Rosenstolz;2004;0;0;2011-10-01;"Soft rock"
26341;"If You Say My Eyes Are Beautiful";"Whitney Houston";1986;1;0;2013-11-19;Love,Pop,Duet,R&B
8255;"Living And Living Well";"George Strait";2001;0;0;2012-05-16;Country
45366;"Horse It Into Ya, Cynthia";"Conal Gallen";2013;0;0;2013-11-06;Humour
9401;Special;Garbage;1998;0;0;2012-03-31;Rock,Alternative
11931;"I Want Candy";"Melanie C";2007;0;0;2011-05-31;"Teen pop,Rock"
41614;"Reprendre c'est voler";"Jean-Jacques Goldman";1987;0;0;2015-09-21;"French pop,Blues"
26104;Go;Delilah;2011;0;0;2016-02-25;Electro,Alternative
24975;"Attitude Adjustment";"Hank Williams, Jr.";1984;0;0;2011-05-30;Country
18018;"Walking In The Rain";"The Ronettes";1964;0;0;2012-03-27;"Soft rock,Oldies"
24548;"Life Is Life";"Turbo B";1989;0;0;2012-08-13;Rap,Dance
29828;"'Ain't No Sin (To Dance Around In Your Bones)";"1920s Standards";1929;0;0;2014-10-06;Oldies
44165;"That's Not My Name";"The Mavericks";2013;0;0;2013-07-04;Country
44312;"That's How It Goes";"Michael Bublé";2003;0;0;2013-07-26;Jazz,Oldies
16501;"Alone I Break";Korn;2002;0;1;2013-04-16;Hard/Metal
41379;"I've Still Got My Health";"Bette Midler";1988;0;0;2012-09-03;"TV & movie soundtrack,Jazz"
39503;"L'écho des dimanches";"Patrick Fiori";2011;1;0;0000-00-00;"French pop,Duet,Pop"
45047;"Get It Together";Seal;2003;0;0;2013-10-26;Pop,Soul,Dance
32789;"So You Want To Be A Rock And Roll Star";"The Byrds";1967;0;0;2011-12-18;Rock,Folk
18008;Circles;Incubus;2001;0;0;2011-09-03;Rock,Hard/Metal
32989;"Elle me dit";"Ben L'Oncle Soul";2010;0;0;2011-05-30;"Soul,French pop"
26709;"All I Want For Christmas Is You";"Vince Vance & The Valiants";1993;0;0;2011-12-07;Christmas,Love
44622;"Tie It Up";"Kelly Clarkson";2013;0;0;2013-09-10;Country,Pop
37342;"Hard Not To Cry";"The Baseballs";2011;0;0;2013-04-25;"Pop,Rock 'n Roll,Oldies"
40542;"Endless Summer";Oceana;2012;0;0;2012-08-21;Dance
21569;"Every Little Thing";"The Beatles";1964;0;0;2011-05-30;Pop,Rock
27965;Babalu;"Desi Arnaz";1940;0;0;2013-12-07;Latin,Pop
21471;"There's A Place";"The Beatles";1963;0;0;2013-12-04;"Rock 'n Roll"
20718;"Play My Music";"Jonas Brothers";2008;0;0;2015-04-15;"Rock,Teen pop"
10806;"Jolie môme";"Florent Pagny";1999;0;0;2011-08-03;"Dance,French pop"
33680;"I Don't Want To Go Home";"Southside Johnny & The Asbury Jukes";1976;0;0;2015-10-29;"Rock,Blues,Rock 'n Roll"
35896;"7 Wolken";"Anna-Maria Zimmermann";2010;0;0;2016-06-04;Schlager,Dance
45741;"Show Me Love (America)";"The Wanted";2013;0;0;2016-02-25;"Teen pop,Pop"
37482;"Without You";"Keith Urban";2011;0;0;2013-02-08;Country
45514;"The Christmas Waltz";"Kristin Chenoweth";2008;0;0;2014-12-23;Christmas
30653;"Stop For A Minute";Keane;2010;1;0;2016-02-25;Pop,Electro,Duet
24721;"A Feelin' Like That";"Gary Allan";2006;0;0;2012-06-01;Country
10412;"On A Snowy Christmas Night";"Elvis Presley";1971;0;0;2014-12-03;Christmas,Oldies
24889;"O Little Town Of Bethlehem (slow version)";"Christmas Carol";1868;0;0;2011-05-30;Traditionnal
41678;"Gimme Some Water";"Eddie Money";1979;0;0;2012-11-27;Rock,Pop
42974;"C'mon Let Me Ride";"Skylar Grey";2012;0;1;2016-02-25;Rap,80s,Humour
42729;C'Mon;Kesha;2012;0;0;2013-02-15;Dance,Pop,80s
26933;"Fire Bomb";Rihanna;2009;0;0;2011-05-30;Pop,Rock,R&B
30014;Jealousy;"Martin Solveig";2006;0;0;2011-05-31;Electro,Dance
22359;"Pensando en ti";"Gilberto Santa Rosa";2007;0;0;0000-00-00;"Soft rock"
31886;"Savoy Truffle";"The Beatles";1968;0;0;2011-05-31;Rock
35702;"How Many Times";"Gerald Levert";1995;0;0;2012-03-18;R&B,Soul
28772;Deliverance;"Bubba Sparxxx";2003;0;0;2013-11-20;Rap
36505;Celebration;"Children's Chorus";1981;0;0;2011-09-03;Kids
42899;"Als ik haar zie";"René Schuurmans";2004;0;0;2013-04-03;Schlager
48488;"Mes silences";"Chimène Badi";2014;0;0;2015-02-27;"French pop"
45970;"These Four Walls";"Little Mix";2013;0;0;2014-01-18;"Teen pop,Pop"
23632;Dangerous;"Michael Jackson";1992;0;0;2011-05-30;Pop,R&B
38501;Up;"James Morrison";2011;1;0;2013-11-20;Pop,Rock,Duet
22187;"Vivre ma vie";"Amel Bent";2008;0;0;2015-04-07;"Musical,Soft rock,TV & movie soundtrack"
24253;"Here Comes Santa Claus";"Bob B. Soxx & The Blue Jeans";1963;0;0;2011-10-08;Christmas,Oldies
25381;"Hey Now";Tantric;2004;0;0;2012-05-21;Hard/Metal,Rock
33146;"Down With The King";Run-DMC;1993;0;0;2013-12-09;Rap
28032;"Mon amour";Cléopâtre;2008;0;0;0000-00-00;"Musical,French pop"
46031;"Pas toi";"Fredericks Goldman Jones";1995;0;0;2015-10-07;"French pop"
35721;Sentimental;"Deborah Cox";1995;0;0;2013-12-04;R&B
21018;"Roll On";"Kid Rock";2008;0;0;2016-02-25;"Country,Soft rock,Soul"
29462;"Dirty Picture";"Taio Cruz";2010;0;0;2011-05-30;Electro,Dance,R&B
13737;Hot;"Avril Lavigne";2007;0;0;2011-05-31;"Teen pop,Rock"
25214;"Stoned Soul Picnic";"5th Dimension";1968;0;0;2012-02-07;Pop,Soul,Oldies
26516;"Wintersong / Christmas Time Is Here";"Sarah McLachlan";2005;0;0;2011-05-30;Christmas
37751;"Unfriend You";"Greyson Chance";2011;0;0;2013-04-18;"Teen pop,Pop"
39048;"Roc Me Out";Rihanna;2011;0;0;2012-04-02;R&B,Pop
24860;"Dollar Wine";Taxi;1990;0;0;2011-12-18;Pop,Ska
46360;"Into The Blue";"Kylie Minogue";2014;0;0;2014-03-16;Pop,Dance,Electro
25799;"My Kind Of Music";"Ray Scott";2006;0;0;2011-12-10;Country
29710;Running;"No Doubt";2002;0;0;2011-05-31;Rock
42353;"Walking With A Ghost";"Tegan And Sara";2004;0;0;2012-12-23;Alternative,Rock
11527;Pain;"Jimmy Eat World";2004;0;0;2011-12-18;Rock
14331;"Se te olvida (la mentira)";"Javier Solís";1989;0;0;2014-08-14;Latin,Oldies
23742;"Feel That Fire";"Dierks Bentley";2008;0;0;2011-06-01;"Soft rock,Country"
21507;Agua;"Más y Más";2004;0;0;2016-06-04;World/Folk,Reggae
43899;"Pack Up The Louie";"Caro Emerald";2013;0;0;2013-07-02;Pop,Jazz
28081;"My Life Would Suck Without You";Glee;2009;0;0;2011-05-30;"TV & movie soundtrack,Pop,Dance"
29379;"That's The Way It Is";"Clare Teal";2000;0;0;2012-03-05;Jazz,Oldies
47778;"She Knows Me";"Bryan Adams";2014;0;0;2014-10-30;Pop,Rock
33652;"The Kid Inside";"John Barrowman";2010;0;0;2011-05-31;Pop
43344;Tragedy;"Christina Perri";2011;0;0;2013-05-19;Alternative,Pop
42660;"Playing With Fire";"Plan B";2012;0;0;2016-02-25;Rap,Soul
44723;"Kon Ik Maar Even Bij Je Zijn";"Het Feestteam";2004;0;0;0000-00-00;Schlager,Dance
33138;"Baby Baby Baby";TLC;1992;0;0;2012-05-14;R&B,Pop
22329;Everything;"Fefe Dobson";2004;0;0;2011-05-30;Pop,Rock
39314;Party;Boston;1978;0;0;2013-05-08;Rock
48029;"All I Want For Christmas Is You";"Idina Menzel";2014;0;0;2014-12-04;Christmas,Pop,Soul
27107;"Could You Be The One?";Stereophonics;2010;0;0;2011-11-09;Rock,Pop
25535;"Hands Open";"Snow Patrol";2006;0;0;2011-05-30;Rock,Pop
39368;Ladytron;"Roxy Music";1972;0;0;2012-03-05;Alternative,Rock,Pop
42990;"Bassline Junkie";"Dizzee Rascal";2013;0;1;2016-02-25;Electro
34843;Waterkant;"Marco Borsato";2010;0;0;2012-01-04;"Soft rock,Pop"
39414;"Conditions Of My Parole";Puscifer;2011;0;1;2013-06-12;Alternative,Rock
35529;"Look Who's Dancing";"Ziggy Marley and the Melody Makers";1991;0;0;2011-08-29;Reggae
40392;"Knock Knock";"Jack Savoretti";2012;0;0;2013-03-06;Pop,Rock,Folk
46407;"Perfect Days";"Derek Ryan";2013;0;0;2014-04-09;Country,Pop
29947;"No Surprise";"Theory Of A Deadman";2005;0;0;2012-04-02;Hard/Metal
44174;"Release Me";"Wilson Phillips";1990;0;0;2013-07-05;Pop
27450;"Riding Out The Storm";"Rodney Crowell";2003;0;0;2013-08-19;Country,Rock
40341;Ensemble;"Pierre Rapsat";2001;0;0;0000-00-00;"French pop"
46521;Nasty;"Pixie Lott";2014;0;0;2014-03-31;R&B,Pop,Funk
48477;"This Love";"Taylor Swift";2014;0;0;2015-03-16;Pop,Electro
34355;"Deck The Halls";"Frank Sinatra";1960;0;0;2011-12-06;Christmas,Oldies,Traditionnal
26557;"Wait Your Turn";Rihanna;2009;0;0;2011-05-31;R&B,Pop
49127;"Bad Reputation";"Kelly Clarkson";2015;0;0;2015-06-15;Pop,Soul
29718;"Love Is Like Oxygen";Sweet;1978;0;0;2011-05-30;Rock
10090;"Picture Postcards From L. A.";"Joshua Kadison";1993;0;0;2011-09-19;Pop,Rock
15062;"Right Right Now Now";"Beastie Boys";2004;0;0;2012-06-04;Rap,Alternative
43428;"Some Kind Of Wonderful";"Peter Cincotti";2004;0;0;2013-04-26;Pop,Jazz
39024;"Mijn hart gaat zo tekeer";"Frans Bauer";2011;0;0;2016-06-05;Schlager
41035;"Ice Box (clean)";Omarion;2007;0;0;2014-05-07;"R&B,Teen pop"
39218;"Right By Your Side";"James Morrison";2011;0;0;2012-06-15;Soul
33496;"Someone To Watch Over Me";"Etta James";1962;0;0;2011-10-14;Jazz
34007;"Do Ya Wanna Funk";Sylvester;1982;0;0;2011-05-31;Disco,80s
35593;"One Time (Acoustic)";"Justin Bieber";2010;0;0;2011-05-30;"R&B,Teen pop"
32954;"Medley Soleil (live)";"Michel Fugain";1998;0;0;2014-03-13;"French pop"
45020;"Working On The Highway";"Bruce Springsteen";1984;0;0;2013-09-19;"Rock,Country,Rock 'n Roll"
47273;"Natural Disaster";"Zac Brown Band";2012;0;0;2014-08-13;Country
30809;Helicopter;"Bloc Party";2004;0;0;2016-02-25;Punk/Grunge,Alternative,Rock
21527;"Sweet Lady";"William Baldé";2008;0;0;2013-08-09;"French pop,Reggae"
29001;"This Can't Be Love";"Ella Fitzgerald";1957;0;0;2011-05-30;Jazz,Oldies
48089;"Have Yourself A Merry Little Christmas";"Idina Menzel";2014;0;0;2014-12-11;Christmas,Jazz
11563;"Tonight's The Night";"The Shirelles";1960;0;0;2015-04-04;Pop,Soul,Oldies
48188;"6 Words";"Wretch 32";2014;0;0;2016-02-25;Electro,Pop
30151;"Gettin' Over";"David Guetta";2009;0;0;2011-05-30;Dance,Electro
18681;"Don't Cry";Seal;1992;0;0;2013-02-06;Soul,Pop
50756;"Home To Aherlow";"Nathan Carter";2011;0;0;2016-03-15;Celtic,Country
27459;"Tic Toc Polka";"Polka Forever";1967;0;0;2012-05-25;Oldies,Traditionnal
25670;"Here With Me";MercyMe;2004;0;0;2011-05-30;Rock,Christian
24342;"Stay Together For The Kids";Blink-182;2001;0;0;2011-05-31;Rock,Punk/Grunge
32713;"Pulling Mussels (From The Shell)";Squeeze;1980;0;0;2016-03-02;Pop,Rock
24489;Twang;"George Strait";2009;0;0;2011-05-31;Country
31965;"I Can't Wait Another Minute";Hi-5;1992;0;0;2011-10-20;Pop,Soul
44399;"Ashes And Wine";"A Fine Frenzy";2007;0;0;2013-08-25;"Pop,Soft rock,Alternative"
32414;One;"Swedish House Mafia";2010;0;0;2016-02-25;Electro,Dance
46702;Hackensack;"Katy Perry";2009;0;0;2014-05-13;Pop
21056;"I Need You";3T;1996;0;0;2011-05-30;"Teen pop"
20393;"Minnie Petite Souris";"Henri Salvador";1963;0;0;0000-00-00;"French pop"
30619;"Ice Queen";"Within Temptation";2001;0;0;2011-05-31;Hard/Metal
33739;"Dis-moi encore que tu m'aimes";"Gaëtan Roussel";2010;0;0;2014-12-24;"French pop,Rock"
32753;"I Can't Stand Up For Falling Down";"Elvis Costello";1980;0;0;2015-10-14;Rock,Pop,Soul
42989;"White Noise";Disclosure;2013;0;0;2016-02-25;Electro,Dance
30554;"Loungin' (Who Do Ya Luv Remix)";"LL Cool J";1996;0;0;2013-12-03;R&B,Rap
36733;"Bangers, Beans and Mash";"Infant Sorrow";2010;0;0;2011-10-20;"Rock,TV & movie soundtrack,Alternative"
24637;"They All Laughed";"Frank Sinatra";1956;0;0;2011-08-26;Jazz,Oldies
50513;"Maria durch ein' Dornwald ging";"Helene Fischer";2015;0;0;2016-03-02;Christmas,Christian,Pop,Classical,Traditionnal
37086;"l'Île de Ré";"Claude Nougaro";1970;0;0;2013-05-21;"French pop,Jazz"
40691;"I'm On You";"DJ Antoine";2012;0;0;2016-02-25;Dance,R&B
36342;"Taken By A Stranger";"Lena Meyer-Landrut";2011;0;0;2012-01-22;Pop
29030;"Come Baby Come";K7;1993;0;0;2012-01-16;Rap
32409;Understanding;"Bob Seger";1985;0;0;2016-02-25;"Pop,Rock,TV & movie soundtrack"
38768;"Winter Wonderland";Sugarland;2007;0;0;2011-12-12;"Christmas,Country,Rock 'n Roll"
26207;"If It Kills Me";"Jason Mraz";2008;0;0;2011-05-31;Pop,Rock
34573;Happiness;"Alexis Jordan";2010;0;0;2011-06-17;"Dance,Electro,Teen pop"
22646;"Odio Por Amor";Juanes;2008;0;0;2011-05-31;Pop,Rock
11471;"Expressway To Your Heart";"The Blues Brothers";1981;0;0;2012-03-13;"Soul,TV & movie soundtrack,Funk,Rock"
28169;"The Transformers";Lion;1986;0;0;2011-05-30;"TV & movie soundtrack"
26202;"On And On";"Agnes Carlsson";2009;0;0;0000-00-00;Dance,Pop,Electro
50629;"Es lebe der sport (2005)";"Rainhard Fendrich";2005;0;0;2016-03-08;Schlager,80s
35070;Indestructible;Robyn;2010;0;0;2011-05-30;Electro,Pop
35177;"You're My Favorite Song";"Camp Rock";2010;1;0;2015-04-23;"Teen pop,Duet,TV & movie soundtrack,Folk"
33383;"This Is My Night";"Chaka Khan";1984;0;0;2013-12-07;Pop
12824;"Brigitte Bardot";"Dario Moreno";1961;0;0;2012-05-10;"French pop"
43731;"High Class Lady";"The Lennerockers";1995;0;0;2013-06-06;"Rock 'n Roll"
40315;"I Want";"One Direction";2012;0;0;2012-05-29;"Teen pop,Pop"
30718;"The Safety Dance";Glee;2010;0;0;2011-05-30;"TV & movie soundtrack,80s,Dance,Pop"
30038;"Distant Dreamer";Duffy;2008;0;0;2011-05-31;"Pop,Soft rock,Soul"
26227;"My Sister";"Reba McEntire";2005;0;0;2012-02-09;Country
30455;"Work Hard, Play Harder";"Gretchen Wilson";2009;0;0;2011-05-30;Country
41620;"Not A Virgin";Poe;2000;0;0;2013-01-20;Rock,Alternative
25669;"Heaven, Heartache And The Power Of Love";"Trisha Yearwood";2007;0;0;2011-05-30;Country
31610;"Me And My Monkey";"Robbie Williams";2004;0;0;2011-12-26;Pop,Rock
41405;"I Like Girls That Drink Beer";"Toby Keith";2012;0;0;2012-09-19;Country
35437;"If This Was A Movie";"Taylor Swift";2010;0;0;2011-07-09;Pop,Country
32072;"All Around the World";Souljahz;2003;0;0;2013-11-20;Rap,Latin,Christian
12487;"Ailleurs Land";"Florent Pagny";2003;0;0;2011-05-30;"French pop"
26462;"Beautiful World (We're All Here)";"Jim Brickman";2009;0;0;2011-12-10;"Soft rock,Pop"
37316;Scheiße;"Lady Gaga";2011;0;0;2011-07-16;Dance,Electro,Pop
34815;"I Don't Feel Like Dancing";"Hayseed Dixie";2007;0;0;2011-05-31;Country,Humour
26862;"I'll Be Home For Christmas";"1940s Standards";1943;0;0;2011-05-30;Christmas,Jazz,Traditionnal
31968;"If You're Ready (Come Go With Me)";"The Staple Singers";1973;0;0;2011-10-23;Soul,Pop
42730;"(Baby I've Got You) On My Mind";Powderfinger;2003;0;0;2013-07-24;Rock
45757;"I'll Be Home For Christmas";"Kelly Clarkson";2013;0;0;2013-12-23;Christmas,Pop
45662;"C'est ça la France";"Marc Lavoine";1996;0;0;2014-12-08;"French pop,80s"
32071;"To Sir, With Love";Glee;2010;0;0;2011-05-31;"TV & movie soundtrack,Pop"
8142;"Mendocino County Line";"Willie Nelson";2002;1;0;2013-11-12;Country,Duet
36996;"Roll Up";"Wiz Khalifa";2011;0;1;2016-02-25;Rap
40596;"I'll Be Your Man";"James Blunt";2011;0;0;2012-06-23;Pop,Rock
24830;Haunted;"Kelly Clarkson";2007;0;0;2011-05-31;Rock,Pop
40105;Liar;"Rollins Band";1994;0;0;2013-07-01;Alternative,Rock,Hard/Metal
24407;"Bob That Head";"Rascal Flatts";2008;0;0;2013-11-12;Country
42297;"Let There Be Love";"Christina Aguilera";2012;0;0;2012-12-29;Dance,Pop,Electro
42395;"Mercy Mercy";"Jeff Lynne";2012;0;0;2013-01-10;"Pop,Rock 'n Roll,Oldies"
15585;"A cause des garçons";Yelle;2007;0;0;2012-05-10;"Dance,Teen pop,French pop"
32482;"Ask Of You";"Raphael Saadiq";1995;0;0;2013-11-01;Soul,R&B
37765;"Big Fat Bitch";"Zac Brown Band";2008;0;1;2013-08-26;Country
41463;"Come On And Sing";"The Rattles";1965;0;0;2016-06-05;"Rock,Rock 'n Roll,TV & movie soundtrack"
24160;"All I Need";"Jack Wagner";1985;0;0;2012-03-05;"Soft rock,Pop"
29172;"Lydia the Tattooed Lady";"Groucho Marx";1939;0;0;2011-05-31;"Oldies,TV & movie soundtrack"
29435;Nicolas;"Sylvie Vartan";1979;0;0;2011-05-31;"French pop"
46391;"Walk The Line Revisited";"Robert Mizzell";2011;0;0;2014-05-07;Country
42812;"Somebody's Heartbreak";"Hunter Hayes";2011;0;0;2013-05-20;"Country,Teen pop,Pop"
33014;"Katy On A Mission";"Katy B";2010;0;0;2016-02-25;Electro,R&B
26803;Sudando;"Don Omar";2005;0;0;2013-07-22;Latin,Pop,Dance
34503;"Petit Papa Noël";"Les 500 Choristes";2005;0;0;2011-05-31;Christmas,Gospel
49112;Someone;"Kelly Clarkson";2015;0;0;2015-05-31;Pop,Electro
40989;"She Never Cried in Front Of Me";"Toby Keith";2008;0;0;2013-08-26;Country
22399;"Stranger In My House";Tamia;2001;0;0;2011-05-31;R&B,Electro
21850;"Oon Voimissain";"Virve Rosti";1979;0;0;2011-10-31;Disco,Soul
35799;"Nothing Like You've Ever Known";"Song And Dance";1995;0;0;2011-11-16;Musical
5931;Mother-In-Law;"Ernie K-Doe";1961;0;0;2011-07-09;Oldies
36513;"I'm In Love With My Car";Queen;1975;0;0;2012-01-17;Rock,Pop
45619;"Dancing In The Moonlight";"Derek Ryan";2013;0;0;2014-01-11;Country,Celtic
7418;"There You Are";"Martina McBride";1999;0;0;2011-05-31;Country
31322;"Feeling Better";"Malika Ayane";2008;0;0;2012-03-16;Pop,Rock
